B777-200 Operating Manual,Trevor Fenimore & Adam Gaweda
Unique nouns: 1564, Total nouns: 3966
Total time: Uncomputed,Cost per noun: Uncomputed
facility,"[""Today, the GE90-115B is the world's \nmost powerful jet engine sustaining a record \n122,965 lbs of thrust during initial ground testing at GE's outdoor test facility near""]",1
the ge90-115b,"[""Today, the GE90-115B is the world's \nmost powerful jet engine sustaining a record \n122,965 lbs of thrust during initial ground testing at GE's outdoor test facility near""]",1
most powerful jet engine,"[""Today, the GE90-115B is the world's \nmost powerful jet engine sustaining a record \n122,965 lbs of thrust during initial ground testing at GE's outdoor test facility near""]",1
"122,965 lbs","[""Today, the GE90-115B is the world's \nmost powerful jet engine sustaining a record \n122,965 lbs of thrust during initial ground testing at GE's outdoor test facility near""]",1
initial ground testing,"[""Today, the GE90-115B is the world's \nmost powerful jet engine sustaining a record \n122,965 lbs of thrust during initial ground testing at GE's outdoor test facility near""]",1
ge's outdoor test facility,"[""Today, the GE90-115B is the world's \nmost powerful jet engine sustaining a record \n122,965 lbs of thrust during initial ground testing at GE's outdoor test facility near""]",1
peebles,"['Peebles, Ohio.']",2
ohio,"['Peebles, Ohio.']",2
bed,"[""In early 2002, the engine began flight tests on GE's Boeing 747 flying test bed at \nMojave, California.""]",1
mojave,"[""In early 2002, the engine began flight tests on GE's Boeing 747 flying test bed at \nMojave, California.""]",2
california,"[""In early 2002, the engine began flight tests on GE's Boeing 747 flying test bed at \nMojave, California.""]",2
the engine,"[""In early 2002, the engine began flight tests on GE's Boeing 747 flying test bed at \nMojave, California."", 'For \ntransportability, the engine can be shipped in a 747F as a complete engine.']",2
flight tests,"[""In early 2002, the engine began flight tests on GE's Boeing 747 flying test bed at \nMojave, California.""]",1
ge's boeing 747 flying test bed,"[""In early 2002, the engine began flight tests on GE's Boeing 747 flying test bed at \nMojave, California.""]",1
far33,"['It received FAR33 certification (rated at 115,000 lbs of thrust) by the \nU.S. Federal Aviation Administration and the European Community’s Joint Airworthiness \nAuthorities in 2002.']",1
european,"['It received FAR33 certification (rated at 115,000 lbs of thrust) by the \nU.S. Federal Aviation Administration and the European Community’s Joint Airworthiness \nAuthorities in 2002.']",1
community,"['It received FAR33 certification (rated at 115,000 lbs of thrust) by the \nU.S. Federal Aviation Administration and the European Community’s Joint Airworthiness \nAuthorities in 2002.', 'We are a non-profit organization catering to the Flight Simulation \ncommunity.']",2
joint,"['It received FAR33 certification (rated at 115,000 lbs of thrust) by the \nU.S. Federal Aviation Administration and the European Community’s Joint Airworthiness \nAuthorities in 2002.']",1
airworthiness,"['It received FAR33 certification (rated at 115,000 lbs of thrust) by the \nU.S. Federal Aviation Administration and the European Community’s Joint Airworthiness \nAuthorities in 2002.']",1
authority,"['It received FAR33 certification (rated at 115,000 lbs of thrust) by the \nU.S. Federal Aviation Administration and the European Community’s Joint Airworthiness \nAuthorities in 2002.', '\nTALON (Technology for Advanced Low \nNOx) combustor technology (PW4098), \nand an improved Full-Authority Digital']",2
far33 certification,"['It received FAR33 certification (rated at 115,000 lbs of thrust) by the \nU.S. Federal Aviation Administration and the European Community’s Joint Airworthiness \nAuthorities in 2002.']",1
"115,000 lbs","['It received FAR33 certification (rated at 115,000 lbs of thrust) by the \nU.S. Federal Aviation Administration and the European Community’s Joint Airworthiness \nAuthorities in 2002.']",1
"the 
u.s. federal aviation administration","['It received FAR33 certification (rated at 115,000 lbs of thrust) by the \nU.S. Federal Aviation Administration and the European Community’s Joint Airworthiness \nAuthorities in 2002.']",1
"the european community’s joint airworthiness 
authorities","['It received FAR33 certification (rated at 115,000 lbs of thrust) by the \nU.S. Federal Aviation Administration and the European Community’s Joint Airworthiness \nAuthorities in 2002.']",1
delivery,"['Boeing 777-200ER Aircraft Operating Manual \nCertification, first delivery, and entry into service of the 777-300ER are set for 2003.', 'Obtain clearance from Delivery  \n(cid:131)']",2
first delivery,"['Boeing 777-200ER Aircraft Operating Manual \nCertification, first delivery, and entry into service of the 777-300ER are set for 2003.']",1
japan,"['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",1
nippon,"['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",1
eva,"['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",2
international,"['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",1
lease,"['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",1
finance,"['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",1
capital,"['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",1
services,"['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",1
firm,"['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",1
"air 
france","['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",1
japan airlines,"['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",1
all nippon,"['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",1
international lease finance,"['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",1
"ge capital 
aviation services","['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",1
a total,"['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.', 'Both \nside tanks have a capacity of 61,395 lbs of fuel (9,300 gallons), while the center fuel \ntank has a capacity of 81,859 lbs of fuel (12,400 gallons) for a total of approximately \n204,649 lbs or 31,000 gallons.']",2
49 firm,"['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",1
777 longer-range aircraft,"['Air \nFrance, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital \nAviation Services have ordered a total of 49 firm 777 longer-range aircraft.']",1
pw4000,"['The PW4000 112-inch fan engine is the second derivative model in the PW4000 engine \nfamily.', 'The  PW4000  112-inch  fan  engine  retains  the  excellent  accessibility  and  component \nmodularity of other PW4000 family members to reduce maintenance time and cost.', 'The PW4000 112-inch fan engine is the reliability, experience and ETOPS leader for 777 \naircraft, providing the best customer value.']",5
inch,"['The PW4000 112-inch fan engine is the second derivative model in the PW4000 engine \nfamily.', 'The  PW4000  112-inch  fan  engine  retains  the  excellent  accessibility  and  component \nmodularity of other PW4000 family members to reduce maintenance time and cost.', 'The PW4000 112-inch fan engine is the reliability, experience and ETOPS leader for 777 \naircraft, providing the best customer value.']",3
the pw4000 112-inch fan engine,"['The PW4000 112-inch fan engine is the second derivative model in the PW4000 engine \nfamily.', 'The PW4000 112-inch fan engine is the reliability, experience and ETOPS leader for 777 \naircraft, providing the best customer value.']",2
the second derivative model,['The PW4000 112-inch fan engine is the second derivative model in the PW4000 engine \nfamily.'],1
"the pw4000 engine 
family",['The PW4000 112-inch fan engine is the second derivative model in the PW4000 engine \nfamily.'],1
pw4084,"[""The  PW4084,  certified  at  86,760  pounds  thrust,  was  the  launch  engine  for \nBoeing's 777 super twinjet.""]",1
launch,"[""The  PW4084,  certified  at  86,760  pounds  thrust,  was  the  launch  engine  for \nBoeing's 777 super twinjet.""]",1
the  pw4084,"[""The  PW4084,  certified  at  86,760  pounds  thrust,  was  the  launch  engine  for \nBoeing's 777 super twinjet.""]",1
"86,760  pounds","[""The  PW4084,  certified  at  86,760  pounds  thrust,  was  the  launch  engine  for \nBoeing's 777 super twinjet.""]",1
boeing's 777 super twinjet,"[""The  PW4084,  certified  at  86,760  pounds  thrust,  was  the  launch  engine  for \nBoeing's 777 super twinjet.""]",1
