Facet Analysis of Video Game Genres_nouns.csv
Unique nouns: 1316,Total nouns: 1952
Total time: 4.076 sec,Cost per noun: 2.088 ms
large number,"['We have organized a total of 127 different themes under 22 main categories (i.e., Art & Design, Business, Children, Concept, Crime, End of the world, Fantasy, Food, History, Holidays, Law, Medicine, Nature, Politics, Religion, Science, Sci-fi, Sex, Sports, Supernatural, Travel & Transportation, and War & Fighting) and we anticipate this list will grow as we test larger numbers of games.']",1
these theme,"[""Categorizing these themes was not trivial, especially given definitional criteria such as mutual exclusivity and comprehensiveness. '""]",1
definitional criterion,"[""Categorizing these themes was not trivial, especially given definitional criteria such as mutual exclusivity and comprehensiveness. '""]",1
comprehensiveness,"[""Categorizing these themes was not trivial, especially given definitional criteria such as mutual exclusivity and comprehensiveness. '""]",1
user warrant,"[""User warrant' will help keep this scheme relevant."", 'Again, user warrant could be helpful in determining when and how to apply this facet: in other words, would describing setting information in such games be potentially useful for users?']",2
the likeliness,['Therefore we evaluated themes based on the likeliness that users would seek games featuring a given theme.'],1
a give theme,['Therefore we evaluated themes based on the likeliness that users would seek games featuring a given theme.'],1
additional study,"['In order to empirically ground this list of foci, we plan to conduct additional studies involving real users in our future work.']",1
real user,"['In order to empirically ground this list of foci, we plan to conduct additional studies involving real users in our future work.', 'Future work includes complete definitions for all the indexing terms under each facet (e.g., what is the definition of a Stealth style game?; what counts as a Cyberpunk setting?); the creation of additional metadata records to test the scheme; and usability studies involving real users of video games.']",2
our future work,"['In order to empirically ground this list of foci, we plan to conduct additional studies involving real users in our future work.']",1
the surrounding,"['SettingSetting is defined as ""the surroundings or environment (spatial or temporal) in which the game takes place.""']",1
setting,"['Currently the foci under setting are divided into two sub-categories: ""spatial"" (i.e., Asian, Casino, Castle, Desert, Game show, Hospital, Nature, Ocean, Rural, School, Space, Spaceship, Tundra, Urban, Virtual worlds, and Western) and ""temporal"" (i.e., Cyberpunk, Futuristic, Gothic, Historic, Medieval, Modern, Renaissance, and Steampunk).Our discussion evoked the following questions: how do we describe games such as Mario Kart where the environment of the game changes in each stage of the game?', 'Setting may not be relevant to all existing games, but rather only applicable to games with more complex environments.', 'Future planned interviews with real gamers will help reveal useful applications of Setting.']",3
casino,"['Currently the foci under setting are divided into two sub-categories: ""spatial"" (i.e., Asian, Casino, Castle, Desert, Game show, Hospital, Nature, Ocean, Rural, School, Space, Spaceship, Tundra, Urban, Virtual worlds, and Western) and ""temporal"" (i.e., Cyberpunk, Futuristic, Gothic, Historic, Medieval, Modern, Renaissance, and Steampunk).Our discussion evoked the following questions: how do we describe games such as Mario Kart where the environment of the game changes in each stage of the game?']",1
castle,"['Currently the foci under setting are divided into two sub-categories: ""spatial"" (i.e., Asian, Casino, Castle, Desert, Game show, Hospital, Nature, Ocean, Rural, School, Space, Spaceship, Tundra, Urban, Virtual worlds, and Western) and ""temporal"" (i.e., Cyberpunk, Futuristic, Gothic, Historic, Medieval, Modern, Renaissance, and Steampunk).Our discussion evoked the following questions: how do we describe games such as Mario Kart where the environment of the game changes in each stage of the game?']",1
desert,"['Currently the foci under setting are divided into two sub-categories: ""spatial"" (i.e., Asian, Casino, Castle, Desert, Game show, Hospital, Nature, Ocean, Rural, School, Space, Spaceship, Tundra, Urban, Virtual worlds, and Western) and ""temporal"" (i.e., Cyberpunk, Futuristic, Gothic, Historic, Medieval, Modern, Renaissance, and Steampunk).Our discussion evoked the following questions: how do we describe games such as Mario Kart where the environment of the game changes in each stage of the game?', 'How about puzzle games such as Peggle that may feature a display of a particular setting such as Space or Desert in the background, but it does not significantly affect the gameplay or story?']",2
game show,"['Currently the foci under setting are divided into two sub-categories: ""spatial"" (i.e., Asian, Casino, Castle, Desert, Game show, Hospital, Nature, Ocean, Rural, School, Space, Spaceship, Tundra, Urban, Virtual worlds, and Western) and ""temporal"" (i.e., Cyberpunk, Futuristic, Gothic, Historic, Medieval, Modern, Renaissance, and Steampunk).Our discussion evoked the following questions: how do we describe games such as Mario Kart where the environment of the game changes in each stage of the game?']",1
hospital,"['Currently the foci under setting are divided into two sub-categories: ""spatial"" (i.e., Asian, Casino, Castle, Desert, Game show, Hospital, Nature, Ocean, Rural, School, Space, Spaceship, Tundra, Urban, Virtual worlds, and Western) and ""temporal"" (i.e., Cyberpunk, Futuristic, Gothic, Historic, Medieval, Modern, Renaissance, and Steampunk).Our discussion evoked the following questions: how do we describe games such as Mario Kart where the environment of the game changes in each stage of the game?']",1
ocean,"['Currently the foci under setting are divided into two sub-categories: ""spatial"" (i.e., Asian, Casino, Castle, Desert, Game show, Hospital, Nature, Ocean, Rural, School, Space, Spaceship, Tundra, Urban, Virtual worlds, and Western) and ""temporal"" (i.e., Cyberpunk, Futuristic, Gothic, Historic, Medieval, Modern, Renaissance, and Steampunk).Our discussion evoked the following questions: how do we describe games such as Mario Kart where the environment of the game changes in each stage of the game?']",1
school,"['Currently the foci under setting are divided into two sub-categories: ""spatial"" (i.e., Asian, Casino, Castle, Desert, Game show, Hospital, Nature, Ocean, Rural, School, Space, Spaceship, Tundra, Urban, Virtual worlds, and Western) and ""temporal"" (i.e., Cyberpunk, Futuristic, Gothic, Historic, Medieval, Modern, Renaissance, and Steampunk).Our discussion evoked the following questions: how do we describe games such as Mario Kart where the environment of the game changes in each stage of the game?']",1
spaceship,"['Currently the foci under setting are divided into two sub-categories: ""spatial"" (i.e., Asian, Casino, Castle, Desert, Game show, Hospital, Nature, Ocean, Rural, School, Space, Spaceship, Tundra, Urban, Virtual worlds, and Western) and ""temporal"" (i.e., Cyberpunk, Futuristic, Gothic, Historic, Medieval, Modern, Renaissance, and Steampunk).Our discussion evoked the following questions: how do we describe games such as Mario Kart where the environment of the game changes in each stage of the game?']",1
tundra,"['Currently the foci under setting are divided into two sub-categories: ""spatial"" (i.e., Asian, Casino, Castle, Desert, Game show, Hospital, Nature, Ocean, Rural, School, Space, Spaceship, Tundra, Urban, Virtual worlds, and Western) and ""temporal"" (i.e., Cyberpunk, Futuristic, Gothic, Historic, Medieval, Modern, Renaissance, and Steampunk).Our discussion evoked the following questions: how do we describe games such as Mario Kart where the environment of the game changes in each stage of the game?']",1
"urban, virtual world","['Currently the foci under setting are divided into two sub-categories: ""spatial"" (i.e., Asian, Casino, Castle, Desert, Game show, Hospital, Nature, Ocean, Rural, School, Space, Spaceship, Tundra, Urban, Virtual worlds, and Western) and ""temporal"" (i.e., Cyberpunk, Futuristic, Gothic, Historic, Medieval, Modern, Renaissance, and Steampunk).Our discussion evoked the following questions: how do we describe games such as Mario Kart where the environment of the game changes in each stage of the game?']",1
steampunk).our discussion,"['Currently the foci under setting are divided into two sub-categories: ""spatial"" (i.e., Asian, Casino, Castle, Desert, Game show, Hospital, Nature, Ocean, Rural, School, Space, Spaceship, Tundra, Urban, Virtual worlds, and Western) and ""temporal"" (i.e., Cyberpunk, Futuristic, Gothic, Historic, Medieval, Modern, Renaissance, and Steampunk).Our discussion evoked the following questions: how do we describe games such as Mario Kart where the environment of the game changes in each stage of the game?']",1
