final approach,"[['document', ['If air traffic control gives reports of wind shear on final approach, stay slightly above the listed altitude when crossing decision height to leave enough room for expected wind shear.']]]",1,1
first delivery,"[['document', ['PAGE 3 Boeing 777-200ER Aircraft Operating Manual Certification, first delivery, and entry into service of the 777-300ER are set for 2003.']]]",1,1
first hour's fuel,"[['document', [""First hour's fuel is calculated with a 250 KIAS climb below 10,000 feet MSL, cruise climb above 10,000 feet MSL at 2,000 feet/min to FL240, then at 1,500 feet/min to FL270, then 500-1000 feet/min to cruise altitude.""]]]",1,1
five model,"[['document', ['The 777 currently is available in five models: 777-200, 777-200ER (extended range), 777-200LR (longer-range), 777-300 and the 777-300ER.']]]",1,1
fl180,"[['document', ['Set altimeter for your destination at FL180 or local transition level.', 'Reduce speed down to 270 KIAS passing through FL180.']]]",2,2
fl240,"[['document', [""First hour's fuel is calculated with a 250 KIAS climb below 10,000 feet MSL, cruise climb above 10,000 feet MSL at 2,000 feet/min to FL240, then at 1,500 feet/min to FL270, then 500-1000 feet/min to cruise altitude.""]]]",1,1
fl270,"[['document', [""First hour's fuel is calculated with a 250 KIAS climb below 10,000 feet MSL, cruise climb above 10,000 feet MSL at 2,000 feet/min to FL240, then at 1,500 feet/min to FL270, then 500-1000 feet/min to cruise altitude.""]]]",1,1
fl300-fl410,"[['document', ['Standard Cruise Altitudes: FL300 - FL410 (cid:131)']]]",1,1
flap,"[['document', ['Flaps SET___ BEFORE TAKEOFF (cid:131)']]]",1,1
flap 15\xc2\xb0,"[['document', ['Intercept the glide slope with flaps 15\\xc2\\xb0.']]]",1,1
flare,"[['document', ['LANDING (cid:131) Maintain pitch angle between 1 and 3 degrees at flare.']]]",1,1
fleet library,"[['document', ['These aircraft models and panels are available from the Delta Virtual Airlines Fleet Library, as well as the popular flight simulation web sites http://www.flightsim.com and http://www.avsim.com/. If you find a model or panel that you believe is superior to the ones provided in the aircraft installer, please contact us and send us a copy.']]]",1,1
flight,"[['document', ['Pre-Flight ............................................................................................................', 'This is equivalent to about $3.4 million per year per airline as a result of having an additional 15 passengers per flight.', 'Integrated Airplane Information Management System (AIMS) provides flight and maintenance crews all pertinent information concerning the overall condition of the airplane, its maintenance requirements and its key operating functions, including flight, thrust and communications management.', 'By standardizing procedures the company can budget flights better financially as flights will always be the same or at least somewhat similar.', '(cid:131) Load fuel planned for flight.']]]",6,6
flight and maintenance crew,"[['document', ['Integrated Airplane Information Management System (AIMS) provides flight and maintenance crews all pertinent information concerning the overall condition of the airplane, its maintenance requirements and its key operating functions, including flight, thrust and communications management.']]]",1,1
flight control,"[['document', ['Flight Controls CHECKED AFTER START (cid:131)']]]",1,1
flight deck feature,"[['document', ['Flight deck features include the following: Principal flight, navigation and engine information is presented on six large display screens incorporating advanced liquid-crystal display technology.']]]",1,1
flight director,"[['document', ['Flight Director ON.', 'Flight Director OFF.', 'Flight Directors OFF (cid:131)']]]",3,3
flight management function,"[['document', ['Three multi-purpose control display units (CDU) provide data display and entry capabilities for flight management functions.']]]",1,1
flight progress,"[['document', ['Monitor flight progress, fuel flow, and engine operations.']]]",1,1
flight simulator pilot,"[['document', ['This manual is designed for use by Delta Virtual Airlines as reference material for flight simulator pilots operating the Boeing 777-200ER aircraft.']]]",1,1
flight test,"[['document', [""In early 2002, the engine began flight tests on GE's Boeing 747 flying test bed at Mojave, California.""]]]",1,1
flt,"[['document', ['PAGE 17 Boeing 777-200ER Aircraft Operating Manual NORMAL CHECKLISTS RECEIVING AIRCRAFT (cid:131) Altimeters & Flt.', 'Seat Belt Sign ON (cid:131) Altimeters & Flt.']]]",2,2
forward cargo capacity,"[['document', ['Forward Cargo Capacity: 67,500 lbs (cid:131)']]]",1,1
fuel,"[['document', ['Both side tanks have a capacity of 61,395 lbs of fuel (9,300 gallons), while the center fuel tank has a capacity of 81,859 lbs of fuel (12,400 gallons) for a total of approximately 204,649 lbs or 31,000 gallons.', 'With a full load of fuel, the 777-200ER is capable of flying approximately 7,730 nautical miles.', 'Calculation of this formula gives you the correct amount of fuel for your trip.', 'To load fuel into your aircraft, select Aircraft, then Fuel and place the correct fuel amounts in the correct tanks.', 'Captains ordering fuel for Delta Virtual Airlines flights should remember that more fuel equates into more drag, requiring more power.', 'An unnecessary overabundance of fuel will only cost the company money.', 'Fuel should be kept as close to the trip fuel required as possible.', 'Cabin signs to on, turn on all hydraulics and turn on fuel pumps in all tanks with fuel.', 'If fuel in center check, check cross-feed configuration for engine start and take-off.', ""(cid:131) Descent before 100nm may increase fuel, however T/D is at pilot's discretion."", 'Fuel Pumps OFF (cid:131)']]]",12,12
fuel base,"[['document', ['777-200ER Range 7,730 nm Fuel Burn Rate Factor 22.0 lbs/nm Fuel Base']]]",1,1
fuel base amount,"[['document', ['Fuel Loading Formula: (Fuel Base Amount + (Distance * Fuel Burn Factor))']]]",1,1
fuel burn rate factor,"[['document', ['777-200ER Range 7,730 nm Fuel Burn Rate Factor 22.0 lbs/nm Fuel Base']]]",1,1
fuel capacity,"[['document', ['Fuel Capacity: 297,789 lbs (cid:131)']]]",1,1
fuel consumption,"[['document', ['However, to save on fuel consumption, pilots should always use the listed climb procedures unless instructed otherwise by air traffic control.']]]",1,1
fuel control,"[['document', ['Fuel Control Switches CUTOFF (cid:131)']]]",2,2
fuel cross feed,"[['document', ['Set Fuel Cross feed from tank on failed engine side.']]]",1,1
fuel flow,"[['document', ['Monitor flight progress, fuel flow, and engine operations.']]]",1,1
fuel load,"[['document', ['Using standard operating procedures (see below) allows the pilots to estimate fuel loads closely and for company to budget appropriately.']]]",1,1
fuel loading formula,"[['document', ['Fuel Loading Formula: (Fuel Base Amount + (Distance * Fuel Burn Factor))']]]",1,1
fuel pump,"[['document', ['Cabin signs to on, turn on all hydraulics and turn on fuel pumps in all tanks with fuel.']]]",1,1
full flap,"[['document', ['Use full flaps for landing.', 'Open Ocean (cid:131) Use full Flaps.']]]",2,2
full reverse thrust,"[['document', ['Set Throttles Full Reverse Thrust (Auto-brake should engage).']]]",1,1
gate departure,"[['document', ['Hydraulics - Turn on engine pumps (caution lights will remain on until engine start) Turn off C1, C2 pumps, L, C1, and C2 demand pumps until gate departure.', 'GATE DEPARTURE (cid:131)']]]",2,2
gate/parking area,"[['document', ['Obtain clearance to taxi to gate/parking area.']]]",1,1
ge aircraft engine,"[['document', ['Following an extensive technical evaluation, GE Aircraft Engines was specified by The Boeing Company to develop a 115,000 pound-thrust GE90 derivative engine for all longer-range 777-200LR and -300ER derivatives.']]]",1,1
ge capital aviation service,"[['document', ['Air France, Japan Airlines, All Nippon, EVA, International Lease Finance, and GE Capital Aviation Services have ordered a total of 49 firm 777 longer-range aircraft.']]]",1,1
ge's boee 747 fly test bed,"[['document', [""In early 2002, the engine began flight tests on GE's Boeing 747 flying test bed at Mojave, California.""]]]",1,1
ge's outdoor test facility,"[['document', [""Today, the GE90-115B is the world's most powerful jet engine sustaining a record 122,965 lbs of thrust during initial ground testing at GE's outdoor test facility near Peebles, Ohio.""]]]",1,1
gear,"[['document', ['Gear Stuck Up .....................................................................................................']]]",1,1
general electric,"[['document', ['This manual makes no claim to represent Boeing, Rolls Royce, General Electric, Pratt & Whitney, Microsoft, Delta Air Lines, Melvin Rafi or any other party involved.']]]",1,1
general electric ge90,"[['document', ['GENERAL ELECTRIC GE90']]]",1,1
geoffrey,"[['document', ['This document is copyright 2002, 2003 and 2005 by Robert J. Sucarato, Awais Ahsan, Geoffrey Smith and Adam Gaweda.']]]",1,1
gmcs,"[['document', ['The 777-300 flight deck includes a Ground Maneuver Camera System (GMCS), designed to assist the pilot in ground maneuvering the 777-300 with camera views of the nose gear and main gear areas.']]]",1,1
grass,"[['document', ['Grass beside runway (assuming no taxiways to be crossed) 3.']]]",1,1
great reliability,"[['document', ['The new displays save space, weigh less, require less power and generate less heat, which contributes to greater reliability and a longer service life.']]]",1,1
ground,"[['document', ['The 777-300 flight deck includes a Ground Maneuver Camera System (GMCS), designed to assist the pilot in ground maneuvering the 777-300 with camera views of the nose gear and main gear areas.']]]",1,1
gw,"[['document', ['Initial rate of climb: 2000 - 4000 fpm, depending on GW and CLB thrust, at 250 KIAS to 10,000 feet MSL.', 'At 10,000 ft MSL: o decrease pitch angle to accelerate to cruise climb speed of 320 KIAS (climb rate around 2000 - 3000 fpm, depending on GW).']]]",2,2
height,"[['document', ['Height: 60 ft 8 in (cid:131)']]]",1,1
high rate,"[['document', ['Given the high thrust output from the 777 engines, climbing at higher rates is not as difficult as in other large aircraft.']]]",1,1
high thrust,"[['document', ['Low weight and high thrust equates to optimum revenue earning capability.']]]",1,1
hong kong,"[['document', ['It recently completed the longest ever non-stop flight from Hong Kong to London going the long way around clocking in at just under 23 hours non-stop!']]]",1,1
http://www.delta.com/.,"[['document', ['The real Delta Air Lines web site is located at http://www.delta.com/. (cid:131)']]]",1,1
hydraulic system,"[['document', ['Attempt to lower gear using back up hydraulic system.']]]",1,1
hydraulic-turn,"[['document', ['Hydraulics - Turn on engine pumps (caution lights will remain on until engine start) Turn off C1, C2 pumps, L, C1, and C2 demand pumps until gate departure.']]]",1,1
ias,"[['document', ['Maintain pitch angle to achieve IAS V +15. 2(cid:131)']]]",1,1
